filename,chunk_id,text
notion_page_12.txt,8,"••• next to the domain → View details → Verify to manually verify it. Once verification is complete, you’ll receive a confirmation email and your domain’s status will be Verified. Enable SAML SSO
If you're on the Business or Enterprise Plan, you can set up SAML SSO for your workspace. FAQs
I'm on a Plus Plan, but don't see any of these settings in Settings. Only Workspace owners can access these workspace settings. If you navigate to the Members tab, you'll see whether you're a guest, member, Membership admin, or Workspace owner in the workspace. Ask a Workspace owner to upgrade your membership status if necessary. I'm trying to add a new domain to the Allowed Email Domains setting, but it won't let me. New allowed domains are restricted to the email domains of the members of that workspace. To add a domain that isn't available, someone with an email address from that domain will have to join the workspace. How can I migrate all my Notion content to a different workspace? Note: Any migrated content will be duplicated to the new workspace and these pages sometimes have issues."
notion_page_12.txt,9,"workspace. How can I migrate all my Notion content to a different workspace? Note: Any migrated content will be duplicated to the new workspace and these pages sometimes have issues. To move your content from one workspace to another associated with the same account, click ••• next to each of the top-level pages in your sidebar (or right click) and select Move to. At the bottom of the move menu, you’ll see a drop down to select a different workspace. When you move top-level pages, all their sub-pages go with them. They'll appear in the Private section but can be moved wherever you want to put them. What if I accidentally deleted something permanently? Any way to get it back? If you accidentally delete a page, a workspace, or even your entire account, we can help! Accidents happen 😅 Just send us a message in the app by clicking ? at the bottom of your sidebar, or email us at team@makenotion.com. We keep backups of our database, which allows us to restore a snapshot of your content in the past 30 days if you need it."
notion_page_13.txt,0,"Two-step verification In this Article
Add an extra layer of account security with a second method of verification, also known as 2FA or MFA 🔐 In order to use 2-step verification, you must: Have a password. Not be in an organization that requires login via identity provider (such as Okta, Microsoft Azure, Google Workspace, etc.). Two-step verification adds an extra layer of protection to your Notion account. By enabling two-step verification, you can help keep your Notion account and your organization more secure. This feature is available to all plan types and can be set up easily in your account settings. Set up two-step verification
To set up two-step verification: Go to Settings in your sidebar → {your name}. Under Account security, select Add verification method next to 2-step verification. Choose to set up using Code from authenticator or Text me a code. Note: Depending on your region, you may only be able to verify using an authenticator app. Using authenticator
If you want to set up two-step verification using an authenticator code: Scan the QR code from your chosen authenticator app and name the authentication method to help you remember later. Enter a one-time code from the authenticator to complete setup. If this is your first added two-step method, make sure to save your backup codes."
notion_page_13.txt,1,"to help you remember later. Enter a one-time code from the authenticator to complete setup. If this is your first added two-step method, make sure to save your backup codes. Using text
If you want to set up two-step verification using a code sent to your phone number: Add a phone number where you can receive text messages. Enter the code you were sent. If this is your first added two-step method, make sure to save your backup codes. Authenticate with your backup code
To authenticate using your backup code: Sign into Notion using your email address and password. When prompted to complete two-step authentication, click Try another method. Click Use backup code. Change or remove verification methods
You can have up to four verification methods, two authenticators and two phone numbers. To change your verification methods: Go to Settings in your sidebar → {your name}. Under Account security, select Change verification method next to 2-step verification. Verify your identity using an active two-step method. Remove two-step verification
To remove two-step verification: Hover and click the ••• next to the active method you want to remove. Click Delete and confirm your choice. Add a verification method
To add another verification method: Click on Add authenticator or Add phone number. Follow the instructions above. FAQs
Do I need two-step verification?"
notion_page_13.txt,2,"confirm your choice. Add a verification method To add another verification method: Click on Add authenticator or Add phone number. Follow the instructions above. FAQs Do I need two-step verification? Two-step verification isn't required, but we highly recommend that you use it as an extra layer of security to protect the contents of your Notion workspace. I login to Notion through an identity provider. Do I still need two-step verification? If you login to Notion through SAML SSO (using an identity provider), we recommend setting up two-step verification directly through that identity provider. What if I lose my phone or verification device? When you first set up two-step verification, you'll receive a set of six backup text codes. You can use these codes to access your account in the event you lose your verification device. Each backup code can only be used once. Once all the codes have been used, you can generate a new set in your settings. If you're having trouble, please contact us at team@makenotion.com. I’m a workspace owner. Can I enforce everyone in my workspace to enable two-step verification? No, workspace owners can't enforce this feature for all users at this time."
notion_page_14.txt,0,"Notion IP addresses & domains In this Article
Contact your security team to allowlist these Notion IP addresses or domains 🌐
Contents
Notion IP addresses and domains
Notion provides a fixed range of outgoing IP addresses, as well as domains that you can allowlist, helping you increase the security of your network. These cannot be managed in your Notion account, so please contact your security team to allowlist these IP addresses or domains. Notion IP addresses and domains
Notion is hosted in US-West-2 (Oregon) and EU-Central-1 (Frankfurt). Notion owned IP address blocks: 131.149.232.0/21 208.103.161.0/24 2602:F79A::/36 Notion owned domains: notion.com notion.site notion.so api.notion.com img.notionusercontent.com notionusercontent.com secure.notion-static.com audioprocessor.www.notion.so Notion is hosted on CloudFlare, so we recommend allowlisting Cloudflare IP addresses."
notion_page_15.txt,0,"HIPAA configuration In this Article
Learn about how to make your Notion workspace HIPAA compliant, and how to enable HIPAA compliance 🏥 Contents
Configuring Notion for HIPAA
Enable HIPAA compliance
Deactivate HIPAA compliance The Health Insurance Portability and Accountability Act (HIPAA) is a US federal law that was enacted in 1996 that requires the protection and confidential handling of protected health information (PHI) by covered entities such as healthcare providers, health plans, and healthcare clearinghouses, as well as their business associates. This article provides users required product configurations to make their Notion workspace HIPAA compliant. Note: Notion's Business Associate Agreement (BAA) governs the protection of Personal Health Information (PHI) that is stored in the Notion Service. To be eligible to sign Notion’s BAA, you must subscribe to our Enterprise Plan. Any Beta Services are not covered by the BAA and therefore may not be used or deployed in a manner that processes protected health information. To the extent that any language on this page and language found in the BAA conflict at any time, the BAA shall control. Configuring Notion for HIPAA
HIPAA Technical Safeguard Requirements: Access Control Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights."
notion_page_15.txt,1,"technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights. Notion's Supporting Configurations: Notion’s SAML SSO is built upon the SAML 2.0 standard, connecting your Identity Provider (IdP) and workspace(s) for an easier, more secure login experience. Notion supports official configurations for SAML SSO with: Azure, Google, Gusto, Okta, OneLogin, and Rippling. To get started using SAML SSO with Notion, you'll need to complete the following steps: Verify domain(s): To use advanced security features, you must verify ownership of your email domain. This is an automated process that involves adding a TXT record onto your domain’s DNS to verify your ownership of it. Enable SAML SSO: This will toggle the feature on and complete the configuration. For more information on completing the SAML SSO configuration, please refer to this article. Change default login method: Once SAML SSO is enabled for the first time, the default login method will be set to Any method, meaning that users have the option of logging in via SAML or their normal login method. By setting this to Only SAML SSO, this enforces SAML as the login method for your workspace for managed users with verified company emails."
notion_page_15.txt,2,"SAML or their normal login method. By setting this to Only SAML SSO, this enforces SAML as the login method for your workspace for managed users with verified company emails. Link additional workspaces: If you have more than one workspace you’d like to configure with SSO, you can do so by reaching out to team@makenotion.com. Once properly configured, any members signing into your workspace(s) will need to use the verified domain and will need to be authenticated through your identity provider. Enterprise workspace owners are able to bypass by using an alternative login method in case there’s an IdP/SAML SSO failure. HIPAA Technical Safeguard Requirements: Unique User Identification Assign a unique name and/or number for identifying and tracking user identity. Notion's Supporting Configurations: Notion has a SCIM API which can be used to provision, manage, and de-provision members and groups. Workspace owners can find the required API key by going to Settings → Security & identity → SCIM Configuration and clicking to view the token. Please see our SCIM documentation for the latest information on how you can interact with Notion’s SCIM API. Notion supports official SCIM applications with Google, Gusto, Okta, OneLogin, and Rippling. HIPAA Technical Safeguard Requirements: Emergency Access Procedure Establish (and implement as needed) procedures for obtaining necessary electronic protected health information during an emergency."
notion_page_15.txt,3,"with Google, Gusto, Okta, OneLogin, and Rippling. HIPAA Technical Safeguard Requirements: Emergency Access Procedure Establish (and implement as needed) procedures for obtaining necessary electronic protected health information during an emergency. Notion's Supporting Configurations: Content search provides Enterprise workspace owners with visibility into workspace content to improve governance of the workspace and resolve page access issues. Content search allows you to: • View who has access to a page
• Modify the permissions of a page
• Discover and re-assign abandoned pages from former employees You can export a Notion page, database, or entire workspace at any time. For Notion Mail and Notion Calendar, enable HIPAA compliance with Google Workspace. HIPAA Technical Safeguard Requirements: Automatic Logoff Implement electronic procedures that terminate an electronic session after a predetermined time of inactivity. Notion's Supporting Configurations: Set custom session duration: For managed users on the Enterprise Plan, Notion has a default session duration of 180 days. However, workspace owners can customize their session duration from 1 hour to 180 days. Force logout managed users: Force logout for individual users or for all workspace users at once. Force password reset: Force password reset for individual users or for all workspace users at once. If you de-provision a user via SCIM, they will be removed from the workspace and their session will be terminated."
notion_page_15.txt,4,"for individual users or for all workspace users at once. If you de-provision a user via SCIM, they will be removed from the workspace and their session will be terminated. HIPAA Technical Safeguard Requirements: Audit Controls Implement hardware, software, and/or procedural mechanisms that record and examine activity in information systems that contain or use electronic protected health information. Notion's Supporting Configurations: Enterprise workspace owners have access to an Audit Log via Settings. This gives an overview of a large range of events that have occurred in the workspace. This can be especially helpful for identifying potential security issues, investigating suspicious behavior, and troubleshooting access. The workspace audit log can be exported in CSV format. Enterprise customers can also utilize our Data Loss Prevention (DLP) partner integrations to discover, classify, and protect sensitive data in Notion. For Notion Mail and Notion Calendar, enable HIPAA compliance with Google Workspace. HIPAA Technical Safeguard Requirements: Integrity Controls Implement policies and procedures to protect electronic protected health information from improper alteration or destruction. Implement electronic mechanisms to corroborate that electronic protected health information has not been altered or destroyed in an unauthorized manner. Implement security measures to ensure that electronically transmitted electronic protected health information is not improperly modified without detection until disposed of. Notion's Supporting Configurations:"
notion_page_15.txt,5,"or destroyed in an unauthorized manner. Implement security measures to ensure that electronically transmitted electronic protected health information is not improperly modified without detection until disposed of. Notion's Supporting Configurations: Disable public page sharing: This will disable the Share to web option in the Share menu on every page in this workspace. Disable guests: This prevents anyone from inviting people outside the workspace to any page. You don’t need to use this control if you’d like to invite guests as needed, but note that Notion may not be used to communicate with patients, plan members, or their families and employers. If you need to enable guests, we recommend turning on guest requests. This implements an approval process so that you can have guests in your workspace while ensuring HIPAA compliance. Disable moving or duplicating pages to other workspaces: This prevents anyone from moving or duplicating pages to other workspaces via the Move To or Duplicate action. Disable export: This prevents anyone from exporting as Markdown, CSV, or PDF. Disable workspace creation: This prevents anyone from creating new workspace(s) without approval. Disable or allowlist third party extensions: This prevents anyone from adding non-approved 3rd party extensions to your Notion workspace. Disable external workspace access: This prevents managed users from joining or accessing external workspace outside of your organization."
notion_page_15.txt,6,"prevents anyone from adding non-approved 3rd party extensions to your Notion workspace. Disable external workspace access: This prevents managed users from joining or accessing external workspace outside of your organization. For Notion Mail and Notion Calendar, enable HIPAA compliance with Google Workspace. HIPAA Technical Safeguard Requirements: Person or Entity Authentication Implement procedures to verify that a person or entity seeking access to electronic protected health information is the one claimed. Notion's Supporting Configurations: Disable profile changes: This prevents managed users from changing their own profile information to avoid impersonations. Domain management: Domain refers to the email address domain associated with a Notion account. Domain verification allows workspace owners to claim ownership over a domain, which will unlock domain management settings. Disable guests: This prevents anyone from inviting people outside the workspace to any page. You don’t need to use this control if you’d like to invite guests as needed, but note that Notion may not be used to communicate with patients, plan members, or their families and employers. If you need to enable guests, we recommend turning on guest requests. This implements an approval process so that you can have guests in your workspace while ensuring HIPAA compliance. Suspend or delete a managed user account: Suspend or delete managed user accounts from the user management dashboard."
notion_page_15.txt,7,"that you can have guests in your workspace while ensuring HIPAA compliance. Suspend or delete a managed user account: Suspend or delete managed user accounts from the user management dashboard. Disable managed user account deletion: Prevent managed users from deleting their accounts on their own. HIPAA Technical Safeguard Requirements: Data Retention & Disposal Implement policies and procedures to address the final disposition of electronic PHI and/or the hardware or electronic media on which it is stored. Notion's Supporting Configurations: Custom data retention settings allow Enterprise workspace owners to have control over when users’ pages are deleted from Trash, and how long they can be retained for afterwards. We keep backups of our database, which allows us to restore a snapshot of your content in the past 30 days if you need it. For Notion Mail and Notion Calendar, enable HIPAA compliance with Google Workspace. HIPAA Technical Safeguard Requirements: Transmission Security Implement technical security measures to guard against unauthorized
access to electronic protected health information that is being transmitted over an electronic communications network. Implement a mechanism to encrypt electronic protected health information whenever deemed appropriate. Notion's Supporting Configurations: Encryption at rest: Customer data is encrypted at rest using AES-256. Customer data is encrypted when on Notion’s internal networks, at rest in Cloud storage, database tables, and backups."
notion_page_15.txt,8,"Configurations: Encryption at rest: Customer data is encrypted at rest using AES-256. Customer data is encrypted when on Notion’s internal networks, at rest in Cloud storage, database tables, and backups. Encryption in transit: Data sent in-transit is encrypted using TLS 1.2 or greater. Note: Enterprise workspace owners are able to bypass by using an alternative login method in case there’s an IdP/SAML SSO failure. Enable HIPAA compliance
To enable HIPAA compliance for your workspace: Go to Settings in your sidebar → Workspace settings → HIPAA compliance → Activate. A window will appear where you can read the full signed BAA before you select Accept. Once you’ve accepted, you’ll see confirmation that HIPAA compliance has been enabled. You’ll also receive an email confirming that your workspace has accepted the HIPAA BAA. Deactivate HIPAA compliance
If you’d like to turn off HIPAA compliance for your workspace: Go to Settings in your sidebar → Workspace settings → HIPAA compliance → Deactivate. In the window that appears, select Disable. Once you’ve accepted, you’ll see confirmation that HIPAA compliance has been disabled. This means you can no longer store Protected Health Information (PHI) in your Notion workspace. You’ll also receive a confirmation email. FAQs
What is the cost of enabling HIPAA compliance? HIPAA compliance is available free of charge to customers on the Enterprise plan."
notion_page_15.txt,9,"Notion workspace. You’ll also receive a confirmation email. FAQs What is the cost of enabling HIPAA compliance? HIPAA compliance is available free of charge to customers on the Enterprise plan. Customers must agree to Notion's Business Associate Agreement and utilize Notion in a manner that complies with HIPAA, the BAA, and the HIPAA Product Configuration Guide. What are the product limitations of enabling HIPAA compliance? Notion may not be used to communicate with patients, plan members, or their families or employers. Users may not include PHI in any of the following fields or functionality: Workspace or organization names Teamspace names File names Account/user profile Name of user groups Support requests and attachments to a support request must not include any PHI. Any Beta Services are not covered by the BAA and therefore may not be used or deployed in a manner that processes protected health information. Will integrations still be available? Yes, previously enabled apps will remain enabled. Admins should review existing integrations used to ensure they are compliant. Admins can choose to disable the addition of new integrations that are not allowlisted."
notion_page_16.txt,0,"Data access consent In this Article
Notion employees will only ever access your data for the purposes of troubleshooting problems or recovering content on your behalf, after hearing from you via email or in-app support chat with a request for help. Here's how you can grant access consent🚪
Contents
Data access consent on desktop
Allow data access
Revoke data access
Data access consent on mobile
For more information about Notion's security practices, and how your data is stored on our servers, please refer to our Security & privacy article. Below, you'll find instructions for how to grant Notion's support team consent to access your account. Data access consent on desktop
Data access consent - allow
Allow data access
When chatting with Notion support via email or in-app chat, you may be asked for consent to access your account, in order to help with troubleshooting or recovery. To allow data access: Go to Settings in your sidebar → {your name}. Under Support, toggle on Support access. Revoke data access
After you've granted access, Notion's support team will have permission to access your content for 28 days, or until you revoke this access. This timeframe will be visible in-app. To revoke access at any time: Go to Settings in your sidebar → {your name}. Under Support, toggle off Support access."
notion_page_16.txt,1,"revoke this access. This timeframe will be visible in-app. To revoke access at any time: Go to Settings in your sidebar → {your name}. Under Support, toggle off Support access. Data access consent on mobile
To allow or revoke support access on Notion for mobile: Open Notion on mobile and tap •••. Tap Settings. Toggle on or off Support access."
notion_page_17.txt,0,"Delete your account In this Article
We're sad to see you go, but no hard feelings! Here's how to delete your Notion account 🗑 What happens when you delete your account
When you delete your account: The action is permanent. You might want to export any data that you want to keep after you delete the account. Any private workspaces in which you were the only member will be deleted. Any shared workspaces in which you were the only admin will be deleted. Any deleted workspaces will be deleted for everyone in them. This means all users who were part of a workspace before it was deleted will no longer have access to that workspace or any content inside that workspace. You’ll be removed from any shared workspaces in which you were a member or one of multiple admins. You won’t be able to access any content from workspaces that are deleted or that you are removed from — even your private pages. You’ll see a warning about which of your workspaces will be deleted when you try to delete your account. Delete your account
To delete your account: Go to Settings in your sidebar → {your name}. Select Delete my account."
notion_page_17.txt,1,"will be deleted when you try to delete your account. Delete your account To delete your account: Go to Settings in your sidebar → {your name}. Select Delete my account. A window will pop up to confirm which of your workspaces will be deleted along with your account. To proceed, manually enter your account email. Then, click Permanently delete account and {#} workspaces. Delete your account - delete account Note: Deleted something by accident? We may be able to restore your content within 30 days of deletion. Contact us at team@makenotion.com with more details. FAQs
What if I accidentally deleted something permanently? Any way to get it back? If you accidentally delete a page, a workspace, or even your entire account, we can help! Accidents happen 😅 Just send us a message in the app by clicking ? at the bottom of your sidebar, or email us at team@makenotion.com. We keep backups of our database, which allows us to restore a snapshot of your content in the past 30 days if you need it. How can I migrate all my Notion content to a different workspace? Note: Any migrated content will be duplicated to the new workspace and these pages sometimes have issues. For more information, click here."
notion_page_17.txt,2,"all my Notion content to a different workspace? Note: Any migrated content will be duplicated to the new workspace and these pages sometimes have issues. For more information, click here. To move your content from one workspace to another associated with the same account, click ••• next to each of the top-level pages in your sidebar (or right click) and select Move to. At the bottom of the move menu, you’ll see a drop down to select a different workspace. When you move top-level pages, all their sub-pages go with them. They'll appear in the Private section but can be moved wherever you want to put them."
notion_page_18.txt,0,"Passkeys In this Article
Learn how to log into Notion using passkeys, a simple and secure alternative to passwords 🔑 Contents
What are passkeys?
Set up a passkey
Types of passkeys Notion supports
Log in with a passkey
Remove a passkey What are passkeys?
Passkeys are secure, easy-to-use alternatives to passwords. Instead of remembering your password, you can sign into Notion using the same method you use to unlock your device. Behind the scenes, passkeys use public-key cryptography to create unique security keys that work only with your Notion account. Passkeys are simpler and more secure than passwords, even with two-step verification enabled. Since passkeys are stored on your device and require biometric authentication like Face ID or Touch ID, they provide better protection against phishing attacks than traditional login credentials. Note: In order to use passkeys, you can’t be in an organization that requires login using an identity provider such as Okta, Microsoft Azure, or Google Workspace. Set up a passkey
To set up a passkey on web or desktop: Go to Settings in your sidebar → {your name}. Under Account security, select Add passkey. Choose where you’d like to store your passkey: in iCloud Keychain, Chrome Profile, or Password Manager. You can add up to five passkeys. To set up a passkey on mobile:"
notion_page_18.txt,1,"Choose where you’d like to store your passkey: in iCloud Keychain, Chrome Profile, or Password Manager. You can add up to five passkeys. To set up a passkey on mobile: Go to Settings in your sidebar. Under My settings, select Add passkey. Choose where you’d like to store your passkey: in iCloud Keychain, Chrome Profile, or Password Manager. You can add up to five passkeys. Types of passkeys Notion supports
Notion supports two kinds of passkeys so you can choose the method that works best for you: Synced passkeys Operating systems: Use passkeys stored in your operating system’s credential manager such as Apple’s iCloud Keychain or Google’s Password Manager. Password manager passkeys: Use passkeys stored in password managers like 1Password or Bitwarden. Device-bound passkeys Hardware security keys: Use physical security keys that support the FIDO2 standard, such as YubiKey. Mobile device passkeys: Use your phone or tablet's built-in authentication methods. Log in with a passkey
To log in using a passkey: In the login page, select Continue with Passkey. Select the location of your passkey and provide confirmation of the passkey. This will usually be done using a biometric, like Face ID or Touch ID. Remove a passkey
To remove a passkey on web or desktop: Go to Settings in your sidebar → {your name}."
notion_page_18.txt,2,"done using a biometric, like Face ID or Touch ID. Remove a passkey To remove a passkey on web or desktop: Go to Settings in your sidebar → {your name}. Under Account security, select Manage passkeys. Delete the passkey that you would like to remove. You can optionally delete the passkey from your device or password manager as well. To remove a passkey on mobile: Go to Settings in your sidebar. Under My settings, select Manage passkeys. Delete the passkey that you would like to remove. You can optionally delete the passkey from your device or password manager as well. FAQs
Do I need to set up a passkey to use Notion? Passkeys aren’t required for Notion users, but we highly recommend them as an extra layer of security to protect your work. Note that this feature is designed for users who don’t use SAML SSO to log into Notion. Can I set up different kinds of passkeys at the same time? I use verification codes to log into Notion. Can I still setup passkeys if I don’t have a password for Notion? What are the costs or fees associated with passkeys? What if I lose my phone or verification device that I use for passkeys? How do I log in? How do I troubleshoot issues with passkeys?"
notion_page_18.txt,3,fees associated with passkeys? What if I lose my phone or verification device that I use for passkeys? How do I log in? How do I troubleshoot issues with passkeys? I’m a workspace owner. Can I enforce passkeys for everyone in my workspace?
notion_page_19.txt,0,"Troubleshooting: Reset Notion Contents
Reset Notion for desktop
Reset Notion for web
Chrome and Microsoft Edge
Safari
Firefox
Reset Notion for mobile Check our status page and X for live updates on any known issues. Note: Resetting your app or browser will log you out of any active Notion accounts. Make sure you have your login information handy so you can sign back in after resetting! Not seeing your menu bar? On Windows, you may have to press alt to see it appear. Resetting Notion may help resolve issues like content not displaying correctly. Reset Notion for desktop
To reset Notion for desktop: Select View in your device’s menu bar → Force reload. Select Help in your menu bar → Troubleshooting → Reset & Erase All Local Data. Close Notion, then: On Mac: Open Finder, then select Go → Go To Folder in your menu bar. Enter /Users/<USERNAME>/Library/Application Support, then delete Notion. On Windows: In File Explorer, go to C:\Users\<USERNAME>\AppData\Roaming, then delete Notion. Download the desktop app again at https://notion.com/download. If you’re getting an error message when trying to delete Notion, make sure of the following: You’ve quit the Notion app completely (it’s not running in the background or system tray). There are no Notion processes running in Task Manager. Then, try deleting the app again."
notion_page_19.txt,1,"You’ve quit the Notion app completely (it’s not running in the background or system tray). There are no Notion processes running in Task Manager. Then, try deleting the app again. Reset Notion for web
Chrome and Microsoft Edge
Open Developer Tools using cmd + option + i for Mac, or ctrl + shift + i for Windows. With Developer Tools open, right click the refresh button in your browser. Select Empty Cache and Hard Refresh. In Developer Tools, go to Application and expand the Cookies on the left hand side. Right click on the Notion link and select Clear. Safari
Open the Safari menu in your system menu bar, and select Preferences. In the Privacy section, select Manage Website Data. Find and select Notion, then select Remove All. Firefox
To the left of the URL, select 🔒 → Clear Cookies and Site Data → Remove. Reset Notion for mobile
To reset Notion for mobile, simply delete the app from your device and reinstall it. Don’t worry about losing your Notion data — it’s synced to your account!"
notion_page_20.txt,0,"Troubleshooting: I Can’t Log In Contents
If you forgot your password
If you lost access to your email Check our status page and X for live updates on any known issues. If you forgot your password
If you don’t remember your Notion password, you can reset it. To do so: Go to notion.so/login in your web browser. Select Forgot password?, enter your email address, then select Send reset link. We'll send a link to your email address. Open the link to be taken to Settings in your Notion workspace, where you can set a new password. If you do not set a new password at this point, your password will simply be removed and you can log in using temporary codes. Log in again. If you lost access to your email
If you no longer have access to the email address you used to sign up for Notion, you can change this email in Notion settings. You’ll need to have a permanent password for your account already. To do so: Go to Settings in your sidebar → {your name}. Under Account security, select Change email. Enter your password, then select Continue. Enter your new email, then select Send verification code. Once you receive this code at your new email address, enter it. Select Change email. Log in again."
notion_page_20.txt,1,"then select Continue. Enter your new email, then select Send verification code. Once you receive this code at your new email address, enter it. Select Change email. Log in again. Still having trouble logging in? Contact us at team@makenotion.com."
notion_page_21.txt,0,"I Can’t Access Notion Or Page I can’t access Notion
If Notion is down or you’re unable to access Notion: Check our status page and X for live updates on any known issues. Try disabling any firewalls, VPNs, or privacy or security software you have on your device that may be blocking access to Notion. Check for any ISPs blocking the .so or notion.so domain. See if the issue is with your DNS. Changing your DNS to a public one like 8.8.8.8 or 1.1.1.1 might resolve the issue. You can learn more about how to do this here → Try a different browser, device, or platform. For example, if you’re using Notion’s desktop app, see if the issue persists when you use Notion in your browser. I can't access my own page Check our status page and X for live updates on any known issues. If you can’t access your own Notion page and you’re prompted to request access to it: If you have multiple Notion accounts or you’ve recently changed your email, make sure you’re logged into the correct Notion account. You’ll need to be accessing the page using the account that you used to create the page."
notion_page_21.txt,1,"recently changed your email, make sure you’re logged into the correct Notion account. You’ll need to be accessing the page using the account that you used to create the page. It’s possible your page has been moved or your page’s permissions have been changed by a workspace admin. Ask someone to restore your access to your page. If you get an error telling you to try again when you click to request access to the page, this could mean there’s a bug. Try accessing the document from a different browser or clear your cache and open the page again."
notion_page_22.txt,0,"Troubleshooting: I Can’t Upload Or View A File Contents
When this error may occur
What you can try to fix the error
File types supported in Notion Check our status page and X for live updates on any known issues. When this error may occur
When you’re uploading or trying to open an image, video, or audio in Notion, you might get the following errors: “This image couldn’t be loaded” “This audio format can’t be played on this device” “This video format can’t be played on this device” “Permission denied” This might happen for several reasons. For example, if you have lots of images on one page, you might see this error since all of the images are loading at once. What you can try to fix the error
To fix this error: Put some images inside toggles or removing any images you don’t need. Try accessing your Notion page using incognito mode in your web browser. If the file loads, the issue is most likely with your browser. You can update your browser and clear your cache to fix the issue. Try reuploading the file. Make sure the file type is supported. If you’ve embedded a file using an external link, make sure it’s from a supported source."
notion_page_22.txt,1,"fix the issue. Try reuploading the file. Make sure the file type is supported. If you’ve embedded a file using an external link, make sure it’s from a supported source. You might not have the right permission to view the file, or the permissions may have expired. For example, secure URLs to file uploads in Notion expire after 24 hours. Try downloading the media file to your device and reuploading to Notion to ensure it remains available. Check to see if a YouTube video contains copyrighted music, and try playing the embed in your web browser instead of the desktop app. YouTube videos with copyrighted music may not play in the desktop app. File types supported in Notion
Notion supports the following file types: HEIC ICO JPEG JPG PNG TIF TIFF GIF SVG PDF WEBP MP3 MP4 (Note that MP4 files can sometimes have video compression or other components that aren’t supported in Notion. You can try converting these files into a different file type if you’re having issues.) WAV OGG You can embed videos from YouTube, Vimeo, and other major sources."
notion_page_23.txt,0,"Troubleshooting: Common Notion Errors Contents
General errors and solutions
""Offline"" or ""Connect to the internet""
""Your file is over the limit""
""Rate limit reached""
""Request body too large""
""Unsaved transactions"" Check our status page and X for live updates on any known issues. General errors and solutions
Some common error messages and issues you might encounter in Notion include: “Something’s not right” “Something went wrong” “Hmm… something’s not right” “There was an issue persisting your edits” “Cannot save changes” ""Storage operation did not complete"" “Notion is damaged” Not being able to access Notion or specific Notion pages The following may help resolve these errors: Check our status page and X for live updates on any known issues. Log out and log back into your Notion account. Restart your device and trying again. Access Notion from a different device or browser, or from an incognito tab. Clear your local storage and cache on your browser. Here are some resources on how to clear local storage for various platforms: Chrome Edge Firefox Notion desktop app Quit and restart your browser. Reset your Notion app following the instructions here, and make sure you’re on the latest version of Notion. Make sure you’re using Notion on a supported device and platform."
notion_page_23.txt,1,"browser. Reset your Notion app following the instructions here, and make sure you’re on the latest version of Notion. Make sure you’re using Notion on a supported device and platform. If you’re using a Chromebook or a ChromeOS device, these devices aren’t supported. You should use a web browser like Chrome, Firefox, Safari, or Edge or an Android or iOS mobile device to access all of Notion’s features. If your Apple mobile device is on iOS 15 or earlier, these OS versions aren’t supported. If your device supports an upgrade to iOS 16 or later, upgrade it. If your device doesn’t support iOS 16 or later, you may still be able to use Notion, but the app may not work as expected. Disable any VPNs that you may be using and try again. Allowlist the notion.so domain with your VPN and try again. ""Offline"" or ""Connect to the internet""
When this error may occur If you see an error that says “Offline” or “Connect to the internet to get started”, it’s possible that you’ve lost your internet connection or that your network, or some privacy or security software installed on your device is blocking access to Notion. What you can try to fix the error To fix this error:"
notion_page_23.txt,2,"that your network, or some privacy or security software installed on your device is blocking access to Notion. What you can try to fix the error To fix this error: Make sure you’re connected to the internet, and that your internet isn’t down or spotty. Check if you’re using a proxy, firewall, or VPN software on your computer that may be blocking access to Notion. If you’re connected to a network that belongs to a school, corporation, or organization, ask IT to unblock Notion on that network. If you’re on a personal network, try changing your DNS to 1.1.1.1 or 8.8.8.8. You can learn more about how to do this here → ""Your file is over the limit""
When this error may occur You might see an error that says “Your file is over the 5MB limit of the Free Plan”. Remember that on the Free Plan, you have a limit of 5MB for imports. What you can try to fix the error To fix this error: You can remove any imported files that you no longer need. You can upgrade to a paid plan, which will increase your import limit to 50MB. ""Rate limit reached""
When this error may occur You might see an error that says “Rate limit reached, please try again later”."
notion_page_23.txt,3,"which will increase your import limit to 50MB. ""Rate limit reached"" When this error may occur You might see an error that says “Rate limit reached, please try again later”. This error usually occurs when you’ve exceeded the number of allowed requests to Notion’s API by trying to duplicate a large amount of content in Notion. Currently, you can duplicate up to 50,000 blocks per hour. This limit is in place to make sure all users have fair access to Notion. What you can try to fix the error To fix this error: Wait an hour and try the duplication again so that you don’t hit the limit. Make the content that you’re trying to duplicate smaller. For example, if you’re trying to duplicate a page, you can try removing parts of the page that you don’t need duplicated, or split the page up into multiple pages. Then, try the duplication again. ""Request body too large""
When this error may occur When trying to add text to your page, you might see an error that says “Request body too large”. This error, also known as an HTTP 413 error, can occur when you try to paste a lot of text (over 500kb) into a Notion page. What you can try to fix the error"
